bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-015_T1w	0.440045116757104	2.88745596619004	0.811768979194646	1259.23693847656	4.17616984238944	3.96639952716833	4.505	4.05711	0.202131257250196	0.397961622083124	0.39990712066668	1.30755794048309	0.412844777107239	0	0.000219033505054	24.0200980151809	12.4725475054739	15.103014285924	180	240	240	3.538917162034	10.6290766478594	13.5175596594845	26.3846851685603	18.3533923700245	38.8813203262799	36.0645555597066	50.9589539828154	1.00000011920929	1	1	3.04345060472843	12.8562335968018	16.7665481567383	17.3378925323486	71928	0	42.7827489852904	12.1768169403076	1.07186200963285	85.5469589233399	382.967376708984	360.162414550781	31936	254.972831726074	580.534027099609	101.770332336426	0.18987222287282	69.8599395751953	768.1787109375	762.997375488281	23381	660.857055664063	895.698974609375	71.7824401855469	0.871297011923726	34.4344863891602	999.691772460938	1000.005859375	238628	937.225128173828	1060.93549804688	37.9009170532227	0.241037294268608	0.498250633478165	0.560066819190979	0.644733218783833
sub-016_T1w	0.604098756369795	2.16525702968515	0.823445484561341	1139.30187988281	4.19270786110516	4.07899358331547	4.42956	4.06957	0.248953737120525	0.378359118676664	0.372687144202811	1.26207542419434	0.503714323043823	0	0.000176215466748	21.744100636267	13.4769275431165	16.6610490894311	180	240	240	3.90477806625212	9.82846876245776	11.1278887896658	19.6504195402875	15.4128270031892	36.1860983255867	32.4348517878542	45.7056300347867	0.999994218349457	1	1	8.77644773813538	14.3344259262085	17.4170341491699	19.7054443359375	83136	0	40.6965913772583	13.2177000045776	2.58760041620159	66.3865356445313	358.935119628906	337.233642578125	52969	259.478314208984	531.803515625	86.3635406494141	0.159107058169913	75.4209671020508	798.14697265625	791.754150390625	11855	676.756475830078	943.953674316406	80.553825378418	0.100186111363156	50.4055328369141	999.850402832031	1000.04211425781	198692	915.529788208008	1082.76402587891	50.8915138244629	0.232432678341866	0.469916105270386	0.536296308040619	0.661686529095566
sub-017_T1w	0.432078771092576	3.07999865884504	0.81135995120439	637.940307617188	4.2834235146837	4.2119005440511	4.55042	4.08795	0.214812067763312	0.39359867791258	0.391589254324109	1.60626554489136	0.485202330350876	0.003824468965166	0.000169322051983	22.0261911288526	12.0852996640654	14.7395506088193	180	240	240	3.2958517662759	11.550634465107	13.4796926184737	25.5925916240382	20.3425903676646	43.4985767073399	40.3079371702232	57.082644435665	0.999997496604919	1	1	34.2734648367433	11.477011680603	11.4516143798828	7.8863377571106	49392	0	24.0930563926697	9.52330780029297	9.39422602332936	84.1901626586914	379.008605957031	356.371826171875	46823	244.654895019531	577.433117675781	108.12622833252	-0.010795395907669	65.9557113647461	764.514587402344	762.030151367188	22674	658.896063232422	875.765103149414	65.9715576171875	0.620218958518261	36.8671951293945	1000.58520507813	1000.00274658203	251778	937.797106933594	1065.6224609375	39.0738372802734	0.234895497560501	0.499294936656952	0.573196947574616	0.693680835632218
sub-018_T1w	0.398617089807103	3.30186539725155	0.819542445033915	871.865844726563	4.31911724385107	4.1500917315532	4.64275	4.16451	0.222267679470586	0.398742774098571	0.378989546430843	1.55770468711853	0.528692752122879	0	8.80889258870196E-05	20.8882255558151	11.609578653988	14.4909879811555	180	240	240	3.86019388207903	11.8010323415731	12.5822699405019	22.0855835978536	14.1973978777829	31.8269150347058	29.6446295507137	42.9095757396525	0.999999582767487	1	1	1.16567207605185	15.2679872512817	16.5119514465332	10.6826944351196	109523	0	32.2220180511475	10.8786907196045	2.50647435530103	68.0994567871094	347.353088378906	330.87109375	58956	241.032150268555	514.240158081055	85.7128677368164	0.297033245083183	60.6152114868164	744.851501464844	741.727905273438	28026	646.998443603516	852.594955444336	62.851676940918	0.573587230070585	42.3404006958008	999.362182617188	1000.00988769531	251729	923.289599609375	1072.20212402344	45.2787628173828	0.240271657705307	0.492919445037842	0.557611286640167	0.589285128003211
sub-019_T1w	0.495935948411765	2.56648799995927	0.83592957545053	575.480285644531	4.30145861128767	4.07816583386302	4.6556	4.17061	0.201845678734329	0.408896244987327	0.389258076278344	1.32246494293213	0.526339077949524	0.000110046045582	0.000256978353412	25.0694292541647	12.783743748607	15.9483623551815	180	240	240	3.26616735556723	10.0722089377915	11.9626444384024	22.5495570218485	17.4424475809896	35.1023242242596	32.6903456342073	45.5262650973727	0.999998569488525	1	1	37.7960924447075	14.3904037475586	15.0550537109375	9.97604656219482	51886	0	30.5256834030151	11.5188150405884	0.665610655169904	104.742942810059	407.657562255859	383.132232666016	28784	259.059828186035	629.066836547852	117.30126953125	0.371952361625188	72.4751739501953	779.197387695313	771.040405273438	22168	668.507769775391	919.478411865234	76.5495452880859	0.648743038461884	41.0778732299805	1000.17291259766	1000.00756835938	219846	927.168579101562	1072.83999633789	44.3470039367676	0.232554912567139	0.501804649829865	0.561246395111084	0.610941724702275
sub-020_T1w	0.524789984896548	2.47585350582655	0.830429779549722	1148.09484863281	3.99995448632661	3.86880345897984	4.29448	3.83658	0.212578726676532	0.408173331779055	0.379247941544413	1.42550778388977	0.581327408552169	0	0.000285122985175	25.9419120704646	13.8780799730644	17.8793307654101	180	240	240	3.51393939302399	10.2189455029393	12.0311966052057	22.360704919654	17.7113340918521	35.335563997009	32.7985837487224	45.348853157306	0.999999105930328	1	1	1.18362200658114	14.4467277526855	16.5396575927734	10.1358871459961	50738	0	40.0572919845581	11.83278465271	0.336546888904452	100.648208618164	412.567718505859	390.561157226562	24104	268.434762573242	621.056518554687	111.143936157227	0.095917369402864	73.9093170166016	784.859069824219	779.201538085938	18102	667.481475830078	918.409841918945	76.2485733032227	0.555580519808274	41.9684371948242	999.171081542969	1000.00939941406	194820	923.676663208008	1070.60807495117	44.7216148376465	0.242221549153328	0.50446480512619	0.562395870685577	0.666401284692557
sub-021_T1w	0.424110882278477	2.98253977923728	0.76234592256897	1239.89184570313	4.53572827554829	4.33972482664487	4.83849	4.42897	0.202532393728519	0.401767632430293	0.395699973841189	1.48839521408081	0.500623345375061	0.000313943814522	8.15072454666156E-05	28.1653522420875	14.5194271531454	17.6546827991479	180	240	240	3.85421486321025	12.2645071103526	13.4401675177721	24.2017805797535	19.6368110379895	40.2507893811737	37.5965986822215	52.9021956275013	1.0000011920929	1	1	32.4438434747996	12.3839483261108	21.7844009399414	16.7373371124268	225757	0	67.6090789794922	29.5564403533936	1.89426618348774	83.1537704467774	387.606231689453	371.191802978516	27704	261.801733398438	566.594445800781	96.306282043457	-0.016732658627762	62.7839164733887	763.373657226563	760.854858398438	16934	666.774169921875	869.178341674805	62.0353012084961	0.507531045399437	38.641227722168	999.399108886719	1000.00256347656	204395	929.614196777344	1065.88718261719	41.319278717041	0.235725566744804	0.50782173871994	0.567323982715607	0.66982479907018
sub-022_T1w	0.460925537911951	2.81041463530242	0.806858263354057	1486.37731933594	4.19035820070596	4.00868460211787	4.50539	4.057	0.200351781959252	0.405824051044253	0.393824166996495	1.31797742843628	0.455238527059555	0	0.000240512311631	24.5836340347842	12.6621755051006	15.7493191264611	180	240	240	3.24358806615085	11.144004852062	13.3050597590517	25.5275863589423	20.4143136409283	41.6945202875196	38.6633324162308	53.8811633202444	1.00001132488251	1	1	4.68800069076746	12.1590614318848	14.9378318786621	16.6917343139648	87424	0	34.5521596908569	10.9846420288086	0.832684043192789	96.0649642944336	404.769836425781	378.881256103516	24794	257.021591186523	628.611395263672	116.806945800781	0.015234909862212	68.1011581420898	779.579895019531	773.833129882813	21938	674.432464599609	904.188220214844	69.4378280639648	0.699551835224883	36.1505546569824	1000.34747314453	1000.01220703125	233637	936.166638183594	1064.38513183594	39.1737022399902	0.233709141612053	0.504742443561554	0.558112740516663	0.610259972171342
sub-023_T1w	0.41154082254666	3.11070147714161	0.827703469663431	1242.34838867188	4.20707485680298	4.02774457040895	4.51524	4.07824	0.207964500088958	0.415783729333789	0.376251770577253	1.42439103126526	0.564222204685211	0	0.000219566293983	24.8369227203369	12.9705571851978	17.0617869839754	180	240	240	3.7535596599757	10.591265972232	12.7665371297957	23.9547857571794	16.959482986121	36.3688121394261	34.0731236034693	48.8910756848609	0.999991416931152	1	1	32.3076214114479	13.3999738693237	12.8744859695435	9.20899200439453	46085	0	27.9408905029297	10.1990795135498	2.53732753290986	69.9013366699219	366.954467773437	346.884460449219	28236	255.655139923096	557.189056396484	92.4131622314453	0.198852534804886	67.7486038208008	749.129943847656	743.877380371094	22829	641.875854492188	872.869152832031	70.2334442138672	0.883769012277706	37.6580429077148	997.63134765625	1000.00421142578	194739	924.211419677734	1061.62628173828	41.7453804016113	0.232922628521919	0.503191411495209	0.541466295719147	0.690334549929204
sub-024_T1w	0.701951043810138	1.90308878030483	0.835574353493569	1112.33508300781	4.2996158174751	4.12398745242531	4.61082	4.16404	0.213144871754231	0.410074661332935	0.376780466912834	0.922911167144775	0.422281289100647	0	0.000337658850416	22.3782735504092	11.8828035704091	15.4299927679099	180	240	240	4.02772922402034	8.82945130612634	11.6530551666868	22.1019849699138	15.7943169658445	33.3253305230487	30.1764150941022	41.4095977934134	0.999995768070221	1	1	25.6957728064424	15.8212213516235	16.8762512207031	10.9096527099609	41773	0	43.0750823974609	13.0034923553467	2.44169065882625	74.4443206787109	397.838165283203	381.424987792969	41144	280.383755493164	594.125888061523	94.6986083984375	-0.269756809891769	95.2051162719727	810.479553222656	804.790344238281	26216	672.628875732422	970.758026123047	91.1466598510742	0.651684626553662	41.8375434875488	1002.92950439453	1000.02142333984	217585	933.430993652344	1081.34929199219	45.2456703186035	0.22930945456028	0.496424227952957	0.545914828777313	0.669334862603918
sub-025_T1w	0.426932347406812	3.09691677118577	0.817955627473801	612.615783691406	4.2883097112552	4.14329913376559	4.62421	4.09742	0.205892789674481	0.404666315087438	0.38944089523808	1.34770309925079	0.448186933994293	0	0.000108836331627	23.2207996025697	12.1451871533618	15.2318718680772	180	240	240	3.53409383590161	11.286711645165	13.5250044391399	25.7542078363531	19.6724971521934	39.5610494068351	37.1573938808132	52.2386350834112	1.00000262260437	1	1	1.86887825789219	12.541407585144	15.9283113479614	17.070068359375	82818	0	35.2310249328613	11.4584646224976	1.45135038096192	90.6888275146484	397.949737548828	376.594573974609	35406	264.628295898437	602.597625732422	106.558929443359	-0.072378335920487	67.6249923706055	759.975646972656	757.325134277344	23679	654.000445556641	873.945275878906	67.097412109375	0.71307968521161	35.9870376586914	999.976135253906	1000.01470947266	232106	936.298614501953	1063.46588134766	38.8290939331055	0.228103578090668	0.496096223592758	0.549796938896179	0.617150765601767
sub-026_T1w	0.441609089731635	3.00534498766843	0.813242294792051	1139.3857421875	4.11417872633141	3.98716617899422	4.42833	3.92704	0.216320123665124	0.403259629733223	0.380420246601653	1.1683292388916	0.358383464813232	0	8.4996563123378E-05	25.4183732426013	13.8184325293289	17.5609598400494	180	240	240	3.660489530588	12.5908225917947	13.7716336009431	25.0635886804464	18.1944170896391	38.8942812788994	35.7535434596102	50.1719320102923	0.999998450279236	1	1	356.529156802489	13.0579299926758	13.935827255249	8.94667625427246	94446	0	35.5099077224731	14.5430717468262	1.21921461099319	81.7410278320313	384.093658447266	362.644226074219	28966	258.945030212402	579.203216552734	99.0681610107422	0.002284365159344	61.4008522033691	773.938598632813	775.22607421875	17464	670.288973999024	873.764129638672	61.568962097168	0.4827752559284	37.864860534668	1000.16052246094	1000.00793457031	196380	934.796942138672	1065.24982299805	39.8987312316895	0.236848250031471	0.502347469329834	0.570582568645477	0.657942169147026
sub-027_T1w	0.834374282083935	1.61549917252168	0.83664927781781	976.948486328125	3.9503955774596	3.8271167323788	4.25572	3.76835	0.20853939355652	0.418898371832565	0.372562234610915	1.50600111484528	0.676999133825302	0	0.000253963440721	26.5873979647155	13.7318753684414	17.9030527765796	180	240	240	3.37646302658522	9.55545441732913	9.80799571029932	16.4920696869836	15.356828634288	31.364874566468	28.2030244290732	37.8873700864635	1.00000607967377	1	1	1.22570586213326	17.292163848877	17.9822006225586	12.1682147979736	76414	0	37.0380199432373	13.1911649703979	0.743047618127929	94.7732238769531	434.552795410156	405.339721679688	28452	288.284049987793	683.59296875	120.046508789063	0.123670229863487	83.9092788696289	831.92431640625	827.8681640625	19510	697.246392822266	986.417309570312	86.6360626220703	0.139304299606789	59.7363204956055	1004.64013671875	1000.02783203125	184168	913.329006958008	1111.86457519531	60.6367263793945	0.231407433748245	0.504305422306061	0.547640740871429	0.55290888862834
